Anio;Mes;CodigoPais;PaisOrigen;CodigoDepto;DepartamentoDestino;Partida;Cadena;Producto;CodigoUnidad;CantidadUnidades;ValorMilesCIFDol;ValorMilesPesos;ValorMilesFOBDol;VolumenToneladas
2018;Marzo;589;Perú;76;Valle del Cauca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;4000;10.02;28776.57;9.73;4
2018;Marzo;589;Perú;11;Bogotá;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;48549;107.83;309632.33;106.81;48.55
2018;Marzo;105;Brasil;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4800;9.57;27537.7;8.98;4.8
2018;Marzo;105;Brasil;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;18577.36;207.6;595148.35;200.48;18.58
2018;Marzo;105;Brasil;19;Cauca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;15000;45.18;129719.77;43.89;15
2018;Marzo;105;Brasil;76;Valle del Cauca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;22629;48.89;139719.67;47.57;22.63
2018;Marzo;275;Francia;5;Antioquia;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;363.75;3.18;9066.03;2.91;0.36
2018;Marzo;275;Francia;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;2853.5;24.42;69649.98;21;2.85
2018;Marzo;275;Francia;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;49.2;0.47;1353.21;0.41;0.05
2018;Marzo;275;Francia;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;672;12.08;34789.81;11.43;0.67
2018;Marzo;386;Italia;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;4147.57;25.56;72996.4;24.57;4.15
2018;Marzo;386;Italia;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;205.99;4.32;12447.03;4.21;0.21
2018;Marzo;386;Italia;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;7274.52;38.21;108900.63;36.56;7.27
2018;Marzo;386;Italia;25;Cundinamarca;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;3498;17;48441.1;15.87;3.5
2018;Marzo;386;Italia;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;1608.16;13.72;39507.88;13.26;1.61
2018;Febrero;245;España;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;25000;50.53;140637.26;49.54;25
2018;Marzo;63;Argentina;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;125;3.65;10470.47;2.99;0.13
2018;Marzo;215;China;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;5760.72;47.21;134550.56;44.55;5.76
2018;Marzo;215;China;68;Santander;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;25000;22.13;63057.14;18.38;25
2018;Marzo;249;Estados Unidos;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;125.33;1.7;4890.56;1.63;0.13
2018;Marzo;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;30.56;0.49;1418.74;0.43;0.03
2018;Marzo;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2645.38;20.54;59123.82;19.36;2.65
2018;Marzo;249;Estados Unidos;44;La Guajira;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;2174.96;15.48;44247.27;14.99;2.17
2018;Marzo;249;Estados Unidos;44;La Guajira;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2283.1;16.25;46447.5;15.74;2.28
2018;Marzo;249;Estados Unidos;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;526.47;5.56;15986.42;5.48;0.53
2018;Marzo;249;Estados Unidos;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;17652.09;66.12;189817.71;61.96;17.65
2018;Marzo;249;Estados Unidos;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;32.65;0.33;964.39;0.33;0.03
2018;Marzo;249;Estados Unidos;11;Bogotá;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;1273.7;4;11416.64;3.69;1.27
2018;Marzo;249;Estados Unidos;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;50467.02;117.28;335342.91;104.77;50.47
2018;Marzo;249;Estados Unidos;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;108.42;0.79;2277.36;0.78;0.11
2018;Marzo;249;Estados Unidos;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;7447.14;61.98;178447.46;61.08;7.45
2018;Marzo;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;21207.32;135.47;390017.19;132.97;21.21
2018;Marzo;249;Estados Unidos;25;Cundinamarca;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;16329.31;37.12;106884.39;32.93;16.33
2018;Marzo;249;Estados Unidos;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;32465.71;114.65;326755.35;106.87;32.47
2018;Marzo;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;13540.65;126.69;363286.37;120.73;13.54
2018;Marzo;249;Estados Unidos;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;97430.19;412.5;1183124.66;399.38;97.43
2018;Marzo;249;Estados Unidos;11;Bogotá;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;3902.86;15.83;45421.05;15.45;3.9
2018;Marzo;249;Estados Unidos;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;4578.69;16.68;47613.23;16.05;4.58
2018;Marzo;249;Estados Unidos;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;8627.08;70.41;202278.34;67.79;8.63
2018;Marzo;249;Estados Unidos;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;1179.09;7.66;22030.19;7.34;1.18
2018;Marzo;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;11642.49;27.63;79113.56;26.5;11.64
2018;Marzo;249;Estados Unidos;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;3859;19.71;56331.11;18.44;3.86
2018;Marzo;249;Estados Unidos;5;Antioquia;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;641.34;11.98;34134.16;11.36;0.64
2018;Marzo;211;Chile;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2879.99;12.65;36052.01;12.25;2.88
2018;Marzo;211;Chile;66;Risaralda;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2304;9.18;26417.56;8.64;2.3
2018;Marzo;245;España;5;Antioquia;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;21170.4;47.18;134832.12;46.04;21.17
2018;Marzo;245;España;5;Antioquia;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;1383.6;13.74;39261.18;12.85;1.38
2018;Marzo;245;España;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;1970.8;23.38;66827.72;22.88;1.97
2018;Marzo;245;España;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;776.8;15.52;44349.5;15.31;0.78
2018;Marzo;245;España;25;Cundinamarca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;14000;36.24;104325.29;35.77;14
2018;Marzo;211;Chile;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;200;6.21;17695.67;4.75;0.2
2018;Marzo;493;México;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2500;11.67;33612.88;10.9;2.5
2018;Marzo;493;México;11;Bogotá;1806201000 - Las demás preparaciones alimenticias que contengan cacao, sin adición de azúcar, ni otros edulcorantes, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediato;Cacao y su Industria;Cacao;KG;19000;60.39;172105.11;56.85;19
2018;Marzo;493;México;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;178.2;1.65;4751.76;1.61;0.18
2018;Marzo;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;5376;65.84;188171.85;61.76;5.38
2018;Marzo;493;México;66;Risaralda;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;2721.6;11.87;34075.18;11.43;2.72
2018;Marzo;493;México;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;9880.8;67.65;193336.2;64.34;9.88
2018;Marzo;493;México;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;998.46;9.63;27714.74;9.5;1
2018;Marzo;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;28510.53;110.57;317757.34;104.22;28.51
2018;Marzo;827;Turquía;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;8274.48;35.57;102406.92;33.2;8.27
2018;Marzo;827;Turquía;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;19956;10.05;28636.92;8.35;19.96
2018;Marzo;827;Turquía;13;Bolívar;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;18396;9.47;27190.37;7.77;18.4
2018;Marzo;493;México;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;1142.86;8.35;24015.93;8.07;1.14
2018;Marzo;493;México;66;Risaralda;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;3126;14.56;41608.42;13.65;3.13
2018;Marzo;827;Turquía;8;Atlántico;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1425.6;3.78;10780.9;3.56;1.43
2018;Febrero;493;México;11;Bogotá;1806201000 - Las demás preparaciones alimenticias que contengan cacao, sin adición de azúcar, ni otros edulcorantes, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediato;Cacao y su Industria;Cacao;KG;23125;73.07;209177.24;68.77;23.13
2018;Febrero;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;6300;65.82;184748.8;63.3;6.3
2018;Febrero;493;México;66;Risaralda;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;450;1.39;3985.48;1.33;0.45
2018;Febrero;493;México;76;Valle del Cauca;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;297;2.77;7923.03;2.69;0.3
2018;Febrero;827;Turquía;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;990;1.65;4695.85;1.05;0.99
2018;Febrero;493;México;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;4836;33.13;94837.75;31.49;4.84
2018;Febrero;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;21985.93;83.44;235981.87;78.64;21.99
2018;Febrero;493;México;25;Cundinamarca;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;35549;72.54;207656.99;68.68;35.55
2018;Febrero;827;Turquía;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;13905;25.82;73627.45;24.44;13.9
2018;Febrero;827;Turquía;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;5738.04;25.93;74227.3;24.34;5.74
